comment_id,block,code_id,label
45619,N_1,N1DISCRIMINATION,N
35246,N_1,N1BELIEFS,N
35246,N_1,N1NEGATIVEATTITUDE,N
35246,N_1,N1HOSTILECONDUCT,N
35246,N_1,N1DISCRIMINATION,N
25453,N_1,N1BELIEFS,N
25453,N_1,N1NEGATIVEATTITUDE,N
25453,N_1,N1HOSTILECONDUCT,N
25453,N_1,N1DISCRIMINATION,I
5948,N_1,N1BELIEFS,N
5948,N_1,N1NEGATIVEATTITUDE,N
5948,N_1,N1HOSTILECONDUCT,N
5948,N_1,N1DISCRIMINATION,N
7244,N_1,N1BELIEFS,N
7244,N_1,N1NEGATIVEATTITUDE,N
7244,N_1,N1HOSTILECONDUCT,N
7244,N_1,N1DISCRIMINATION,N
17267,N_1,N1BELIEFS,N
17267,N_1,N1NEGATIVEATTITUDE,N
17267,N_1,N1HOSTILECONDUCT,N
17267,N_1,N1DISCRIMINATION,N
14602,N_1,N1BELIEFS,I
14602,N_1,N1NEGATIVEATTITUDE,I
14602,N_1,N1HOSTILECONDUCT,I
14602,N_1,N1DISCRIMINATION,N
31793,N_1,N1BELIEFS,N
31793,N_1,N1NEGATIVEATTITUDE,N
31793,N_1,N1HOSTILECONDUCT,N
31793,N_1,N1DISCRIMINATION,I
12712,N_1,N1BELIEFS,N
12712,N_1,N1NEGATIVEATTITUDE,N
12712,N_1,N1HOSTILECONDUCT,N
12712,N_1,N1DISCRIMINATION,N
6058,N_1,N1BELIEFS,N
6058,N_1,N1NEGATIVEATTITUDE,N
6058,N_1,N1HOSTILECONDUCT,N
6058,N_1,N1DISCRIMINATION,N
9021,N_1,N1BELIEFS,N
9021,N_1,N1NEGATIVEATTITUDE,N
9021,N_1,N1HOSTILECONDUCT,N
9021,N_1,N1DISCRIMINATION,N
8289,N_1,N1BELIEFS,A
8289,N_1,N1NEGATIVEATTITUDE,I
8289,N_1,N1HOSTILECONDUCT,I
8289,N_1,N1DISCRIMINATION,N
8460,N_1,N1BELIEFS,N
8460,N_1,N1NEGATIVEATTITUDE,N
8460,N_1,N1HOSTILECONDUCT,N
8460,N_1,N1DISCRIMINATION,N
27154,N_1,N1BELIEFS,N
27154,N_1,N1NEGATIVEATTITUDE,N
27154,N_1,N1HOSTILECONDUCT,N
27154,N_1,N1DISCRIMINATION,N
5331,N_1,N1BELIEFS,N
5331,N_1,N1NEGATIVEATTITUDE,N
5331,N_1,N1HOSTILECONDUCT,N
5331,N_1,N1DISCRIMINATION,N
36851,N_1,N1BELIEFS,N
36851,N_1,N1NEGATIVEATTITUDE,N
36851,N_1,N1HOSTILECONDUCT,N
36851,N_1,N1DISCRIMINATION,N
41245,N_1,N1BELIEFS,E
41245,N_1,N1NEGATIVEATTITUDE,E
41245,N_1,N1HOSTILECONDUCT,N
41245,N_1,N1DISCRIMINATION,N
44408,N_1,N1BELIEFS,E
44408,N_1,N1NEGATIVEATTITUDE,E
44408,N_1,N1HOSTILECONDUCT,E
44408,N_1,N1DISCRIMINATION,E
4274,N_1,N1BELIEFS,N
4274,N_1,N1NEGATIVEATTITUDE,N
4274,N_1,N1HOSTILECONDUCT,N
4274,N_1,N1DISCRIMINATION,N
15808,N_1,N1BELIEFS,N
15808,N_1,N1NEGATIVEATTITUDE,N
15808,N_1,N1HOSTILECONDUCT,N
15808,N_1,N1DISCRIMINATION,N
10796,N_1,N1BELIEFS,A
10796,N_1,N1NEGATIVEATTITUDE,A
10796,N_1,N1HOSTILECONDUCT,N
10796,N_1,N1DISCRIMINATION,I
24986,N_1,N1BELIEFS,N
24986,N_1,N1NEGATIVEATTITUDE,N
24986,N_1,N1HOSTILECONDUCT,N
24986,N_1,N1DISCRIMINATION,N
34973,N_1,N1BELIEFS,N
34973,N_1,N1NEGATIVEATTITUDE,N
34973,N_1,N1HOSTILECONDUCT,N
34973,N_1,N1DISCRIMINATION,N
41883,N_1,N1BELIEFS,N
41883,N_1,N1NEGATIVEATTITUDE,N
41883,N_1,N1HOSTILECONDUCT,N
41883,N_1,N1DISCRIMINATION,N
27741,N_1,N1BELIEFS,E
27741,N_1,N1NEGATIVEATTITUDE,E
27741,N_1,N1HOSTILECONDUCT,E
27741,N_1,N1DISCRIMINATION,N
41451,N_1,N1BELIEFS,A
41451,N_1,N1NEGATIVEATTITUDE,A
41451,N_1,N1HOSTILECONDUCT,N
41451,N_1,N1DISCRIMINATION,N
26630,N_1,N1BELIEFS,N
26630,N_1,N1NEGATIVEATTITUDE,N
26630,N_1,N1HOSTILECONDUCT,N
26630,N_1,N1DISCRIMINATION,N
20050,N_1,N1BELIEFS,N
20050,N_1,N1NEGATIVEATTITUDE,N
20050,N_1,N1HOSTILECONDUCT,N
20050,N_1,N1DISCRIMINATION,N
109,N_1,N1BELIEFS,N
109,N_1,N1NEGATIVEATTITUDE,N
109,N_1,N1HOSTILECONDUCT,N
109,N_1,N1DISCRIMINATION,N
48561,N_1,N1BELIEFS,N
48561,N_1,N1NEGATIVEATTITUDE,N
48561,N_1,N1HOSTILECONDUCT,N
48561,N_1,N1DISCRIMINATION,N
12122,N_1,N1BELIEFS,A
12122,N_1,N1NEGATIVEATTITUDE,A
12122,N_1,N1HOSTILECONDUCT,N
12122,N_1,N1DISCRIMINATION,N
3232,N_1,N1BELIEFS,E
3232,N_1,N1NEGATIVEATTITUDE,E
3232,N_1,N1HOSTILECONDUCT,N
3232,N_1,N1DISCRIMINATION,N
11456,N_1,N1BELIEFS,A
11456,N_1,N1NEGATIVEATTITUDE,A
11456,N_1,N1HOSTILECONDUCT,N
11456,N_1,N1DISCRIMINATION,N
42302,N_1,N1BELIEFS,N
42302,N_1,N1NEGATIVEATTITUDE,N
42302,N_1,N1HOSTILECONDUCT,N
42302,N_1,N1DISCRIMINATION,N
43723,N_1,N1BELIEFS,A
43723,N_1,N1NEGATIVEATTITUDE,N
43723,N_1,N1HOSTILECONDUCT,A
43723,N_1,N1DISCRIMINATION,N
4936,N_1,N1BELIEFS,N
4936,N_1,N1NEGATIVEATTITUDE,N
4936,N_1,N1HOSTILECONDUCT,N
4936,N_1,N1DISCRIMINATION,N
46254,N_1,N1BELIEFS,A
46254,N_1,N1NEGATIVEATTITUDE,A
46254,N_1,N1HOSTILECONDUCT,N
46254,N_1,N1DISCRIMINATION,N
49529,N_1,N1BELIEFS,E
49529,N_1,N1NEGATIVEATTITUDE,E
49529,N_1,N1HOSTILECONDUCT,N
49529,N_1,N1DISCRIMINATION,N
49393,N_1,N1BELIEFS,I
49393,N_1,N1NEGATIVEATTITUDE,I
49393,N_1,N1HOSTILECONDUCT,N
49393,N_1,N1DISCRIMINATION,N
35136,N_1,N1BELIEFS,N
35136,N_1,N1NEGATIVEATTITUDE,N
35136,N_1,N1HOSTILECONDUCT,N
35136,N_1,N1DISCRIMINATION,N
15420,N_1,N1BELIEFS,N
15420,N_1,N1NEGATIVEATTITUDE,N
15420,N_1,N1HOSTILECONDUCT,N
15420,N_1,N1DISCRIMINATION,N
18306,N_1,N1BELIEFS,N
18306,N_1,N1NEGATIVEATTITUDE,N
18306,N_1,N1HOSTILECONDUCT,N
18306,N_1,N1DISCRIMINATION,N
46857,N_1,N1BELIEFS,I
46857,N_1,N1NEGATIVEATTITUDE,I
46857,N_1,N1HOSTILECONDUCT,N
46857,N_1,N1DISCRIMINATION,N
36276,N_1,N1BELIEFS,N
36276,N_1,N1NEGATIVEATTITUDE,N
36276,N_1,N1HOSTILECONDUCT,N
36276,N_1,N1DISCRIMINATION,N
24667,N_1,N1BELIEFS,N
24667,N_1,N1NEGATIVEATTITUDE,N
24667,N_1,N1HOSTILECONDUCT,N
24667,N_1,N1DISCRIMINATION,N
17184,N_1,N1BELIEFS,N
17184,N_1,N1NEGATIVEATTITUDE,N
17184,N_1,N1HOSTILECONDUCT,N
17184,N_1,N1DISCRIMINATION,N
25790,N_1,N1BELIEFS,N
25790,N_1,N1NEGATIVEATTITUDE,N
25790,N_1,N1HOSTILECONDUCT,N
25790,N_1,N1DISCRIMINATION,N
25110,N_1,N1BELIEFS,N
25110,N_1,N1NEGATIVEATTITUDE,N
25110,N_1,N1HOSTILECONDUCT,N
25110,N_1,N1DISCRIMINATION,N
44584,N_1,N1BELIEFS,E
44584,N_1,N1NEGATIVEATTITUDE,E
44584,N_1,N1HOSTILECONDUCT,N
44584,N_1,N1DISCRIMINATION,N
43823,N_1,N1BELIEFS,A
43823,N_1,N1NEGATIVEATTITUDE,A
43823,N_1,N1HOSTILECONDUCT,A
43823,N_1,N1DISCRIMINATION,N
35257,N_1,N1BELIEFS,N
35257,N_1,N1NEGATIVEATTITUDE,N
35257,N_1,N1HOSTILECONDUCT,N
35257,N_1,N1DISCRIMINATION,N
17954,N_1,N1BELIEFS,N
17954,N_1,N1NEGATIVEATTITUDE,N
17954,N_1,N1HOSTILECONDUCT,N
17954,N_1,N1DISCRIMINATION,N
28379,N_1,N1BELIEFS,N
28379,N_1,N1NEGATIVEATTITUDE,N
28379,N_1,N1HOSTILECONDUCT,A
28379,N_1,N1DISCRIMINATION,N
37566,N_1,N1BELIEFS,N
37566,N_1,N1NEGATIVEATTITUDE,N
37566,N_1,N1HOSTILECONDUCT,N
37566,N_1,N1DISCRIMINATION,N
14626,N_1,N1BELIEFS,E
14626,N_1,N1NEGATIVEATTITUDE,E
14626,N_1,N1HOSTILECONDUCT,E
14626,N_1,N1DISCRIMINATION,E
46738,N_1,N1BELIEFS,I
46738,N_1,N1NEGATIVEATTITUDE,I
46738,N_1,N1HOSTILECONDUCT,N
46738,N_1,N1DISCRIMINATION,N
46559,N_1,N1BELIEFS,N
46559,N_1,N1NEGATIVEATTITUDE,N
46559,N_1,N1HOSTILECONDUCT,N
46559,N_1,N1DISCRIMINATION,N
41804,N_1,N1BELIEFS,N
41804,N_1,N1NEGATIVEATTITUDE,N
41804,N_1,N1HOSTILECONDUCT,N
41804,N_1,N1DISCRIMINATION,N
36118,N_1,N1BELIEFS,N
36118,N_1,N1NEGATIVEATTITUDE,N
36118,N_1,N1HOSTILECONDUCT,N
36118,N_1,N1DISCRIMINATION,N
30656,N_1,N1BELIEFS,N
30656,N_1,N1NEGATIVEATTITUDE,N
30656,N_1,N1HOSTILECONDUCT,N
30656,N_1,N1DISCRIMINATION,N
44942,N_1,N1BELIEFS,N
44942,N_1,N1NEGATIVEATTITUDE,N
44942,N_1,N1HOSTILECONDUCT,N
44942,N_1,N1DISCRIMINATION,N
31024,N_1,N1BELIEFS,N
31024,N_1,N1NEGATIVEATTITUDE,N
31024,N_1,N1HOSTILECONDUCT,N
31024,N_1,N1DISCRIMINATION,N
8310,N_1,N1BELIEFS,E
8310,N_1,N1NEGATIVEATTITUDE,E
8310,N_1,N1HOSTILECONDUCT,E
8310,N_1,N1DISCRIMINATION,E
45955,N_1,N1BELIEFS,N
45955,N_1,N1NEGATIVEATTITUDE,N
45955,N_1,N1HOSTILECONDUCT,N
45955,N_1,N1DISCRIMINATION,N
40998,N_1,N1BELIEFS,A
40998,N_1,N1NEGATIVEATTITUDE,A
40998,N_1,N1HOSTILECONDUCT,A
40998,N_1,N1DISCRIMINATION,N
48389,N_1,N1BELIEFS,N
48389,N_1,N1NEGATIVEATTITUDE,N
48389,N_1,N1HOSTILECONDUCT,N
48389,N_1,N1DISCRIMINATION,N
38057,N_1,N1BELIEFS,N
38057,N_1,N1NEGATIVEATTITUDE,N
38057,N_1,N1HOSTILECONDUCT,N
38057,N_1,N1DISCRIMINATION,N
6273,N_1,N1BELIEFS,N
6273,N_1,N1NEGATIVEATTITUDE,N
6273,N_1,N1HOSTILECONDUCT,N
6273,N_1,N1DISCRIMINATION,N
40103,N_1,N1BELIEFS,N
40103,N_1,N1NEGATIVEATTITUDE,N
40103,N_1,N1HOSTILECONDUCT,N
40103,N_1,N1DISCRIMINATION,N
12767,N_1,PARSE_ERROR,Expecting value: line 1 column 1 (char 0)
4408,N_1,N1BELIEFS,A
4408,N_1,N1NEGATIVEATTITUDE,A
4408,N_1,N1HOSTILECONDUCT,A
4408,N_1,N1DISCRIMINATION,N
19323,N_1,N1BELIEFS,N
19323,N_1,N1NEGATIVEATTITUDE,I
19323,N_1,N1HOSTILECONDUCT,E
19323,N_1,N1DISCRIMINATION,N
11903,N_1,N1BELIEFS,N
11903,N_1,N1NEGATIVEATTITUDE,N
11903,N_1,N1HOSTILECONDUCT,N
11903,N_1,N1DISCRIMINATION,N
29897,N_1,N1BELIEFS,N
29897,N_1,N1NEGATIVEATTITUDE,N
29897,N_1,N1HOSTILECONDUCT,N
29897,N_1,N1DISCRIMINATION,N
20222,N_1,N1BELIEFS,N
20222,N_1,N1NEGATIVEATTITUDE,N
20222,N_1,N1HOSTILECONDUCT,N
20222,N_1,N1DISCRIMINATION,N
36190,N_1,N1BELIEFS,N
36190,N_1,N1NEGATIVEATTITUDE,N
36190,N_1,N1HOSTILECONDUCT,N
36190,N_1,N1DISCRIMINATION,N
16196,N_1,N1BELIEFS,N
16196,N_1,N1NEGATIVEATTITUDE,N
16196,N_1,N1HOSTILECONDUCT,N
16196,N_1,N1DISCRIMINATION,N
7460,N_1,N1BELIEFS,E
7460,N_1,N1NEGATIVEATTITUDE,E
7460,N_1,N1HOSTILECONDUCT,E
7460,N_1,N1DISCRIMINATION,E
3792,N_1,N1BELIEFS,N
3792,N_1,N1NEGATIVEATTITUDE,N
3792,N_1,N1HOSTILECONDUCT,N
3792,N_1,N1DISCRIMINATION,N
4331,N_1,N1BELIEFS,N
4331,N_1,N1NEGATIVEATTITUDE,N
4331,N_1,N1HOSTILECONDUCT,N
4331,N_1,N1DISCRIMINATION,N
46834,N_1,N1BELIEFS,N
46834,N_1,N1NEGATIVEATTITUDE,N
46834,N_1,N1HOSTILECONDUCT,N
46834,N_1,N1DISCRIMINATION,N
49717,N_1,N1BELIEFS,E
49717,N_1,N1NEGATIVEATTITUDE,E
49717,N_1,N1HOSTILECONDUCT,N
49717,N_1,N1DISCRIMINATION,N
14651,N_1,N1BELIEFS,N
14651,N_1,N1NEGATIVEATTITUDE,N
14651,N_1,N1HOSTILECONDUCT,N
14651,N_1,N1DISCRIMINATION,N
27315,N_1,N1BELIEFS,N
27315,N_1,N1NEGATIVEATTITUDE,N
27315,N_1,N1HOSTILECONDUCT,N
27315,N_1,N1DISCRIMINATION,N
16273,N_1,N1BELIEFS,N
16273,N_1,N1NEGATIVEATTITUDE,N
16273,N_1,N1HOSTILECONDUCT,N
16273,N_1,N1DISCRIMINATION,N
49581,N_1,N1BELIEFS,I
49581,N_1,N1NEGATIVEATTITUDE,I
49581,N_1,N1HOSTILECONDUCT,N
49581,N_1,N1DISCRIMINATION,N
27144,N_1,N1BELIEFS,I
27144,N_1,N1NEGATIVEATTITUDE,I
27144,N_1,N1HOSTILECONDUCT,I
27144,N_1,N1DISCRIMINATION,N
41534,N_1,N1BELIEFS,A
41534,N_1,N1NEGATIVEATTITUDE,A
41534,N_1,N1HOSTILECONDUCT,A
41534,N_1,N1DISCRIMINATION,A
24893,N_1,N1BELIEFS,N
24893,N_1,N1NEGATIVEATTITUDE,N
24893,N_1,N1HOSTILECONDUCT,N
24893,N_1,N1DISCRIMINATION,N
28201,N_1,N1BELIEFS,N
28201,N_1,N1NEGATIVEATTITUDE,N
28201,N_1,N1HOSTILECONDUCT,N
28201,N_1,N1DISCRIMINATION,N
24489,N_1,N1BELIEFS,N
24489,N_1,N1NEGATIVEATTITUDE,N
24489,N_1,N1HOSTILECONDUCT,N
24489,N_1,N1DISCRIMINATION,N
9822,N_1,N1BELIEFS,E
9822,N_1,N1NEGATIVEATTITUDE,E
9822,N_1,N1HOSTILECONDUCT,E
9822,N_1,N1DISCRIMINATION,N
29666,N_1,N1BELIEFS,E
29666,N_1,N1NEGATIVEATTITUDE,E
29666,N_1,N1HOSTILECONDUCT,N
29666,N_1,N1DISCRIMINATION,N
4768,N_1,N1BELIEFS,I
4768,N_1,N1NEGATIVEATTITUDE,I
4768,N_1,N1HOSTILECONDUCT,I
4768,N_1,N1DISCRIMINATION,I
16284,N_1,N1BELIEFS,N
16284,N_1,N1NEGATIVEATTITUDE,N
16284,N_1,N1HOSTILECONDUCT,N
16284,N_1,N1DISCRIMINATION,N
44607,N_1,N1BELIEFS,I
44607,N_1,N1NEGATIVEATTITUDE,I
44607,N_1,N1HOSTILECONDUCT,N
44607,N_1,N1DISCRIMINATION,N
33565,N_1,N1BELIEFS,N
33565,N_1,N1NEGATIVEATTITUDE,N
33565,N_1,N1HOSTILECONDUCT,N
33565,N_1,N1DISCRIMINATION,N
40520,N_1,N1BELIEFS,N
40520,N_1,N1NEGATIVEATTITUDE,N
40520,N_1,N1HOSTILECONDUCT,N
40520,N_1,N1DISCRIMINATION,N
32150,N_1,N1BELIEFS,N
32150,N_1,N1NEGATIVEATTITUDE,N
32150,N_1,N1HOSTILECONDUCT,N
32150,N_1,N1DISCRIMINATION,N
16524,N_1,N1BELIEFS,N
16524,N_1,N1NEGATIVEATTITUDE,N
16524,N_1,N1HOSTILECONDUCT,N
16524,N_1,N1DISCRIMINATION,N
2147,N_1,N1BELIEFS,A
2147,N_1,N1NEGATIVEATTITUDE,A
2147,N_1,N1HOSTILECONDUCT,A
2147,N_1,N1DISCRIMINATION,N
31701,N_1,N1BELIEFS,N
31701,N_1,N1NEGATIVEATTITUDE,N
31701,N_1,N1HOSTILECONDUCT,N
31701,N_1,N1DISCRIMINATION,N
20017,N_1,N1BELIEFS,N
20017,N_1,N1NEGATIVEATTITUDE,N
20017,N_1,N1HOSTILECONDUCT,N
20017,N_1,N1DISCRIMINATION,N
45120,N_1,N1BELIEFS,N
45120,N_1,N1NEGATIVEATTITUDE,N
45120,N_1,N1HOSTILECONDUCT,N
45120,N_1,N1DISCRIMINATION,N
11782,N_1,N1BELIEFS,N
11782,N_1,N1NEGATIVEATTITUDE,N
11782,N_1,N1HOSTILECONDUCT,N
11782,N_1,N1DISCRIMINATION,N
13642,N_1,N1BELIEFS,N
13642,N_1,N1NEGATIVEATTITUDE,N
13642,N_1,N1HOSTILECONDUCT,N
13642,N_1,N1DISCRIMINATION,N
40088,N_1,N1BELIEFS,A
40088,N_1,N1NEGATIVEATTITUDE,A
40088,N_1,N1HOSTILECONDUCT,A
40088,N_1,N1DISCRIMINATION,N
2695,N_1,N1BELIEFS,N
2695,N_1,N1NEGATIVEATTITUDE,N
2695,N_1,N1HOSTILECONDUCT,N
2695,N_1,N1DISCRIMINATION,N
43138,N_1,N1BELIEFS,E
43138,N_1,N1NEGATIVEATTRIBUTE,E
43138,N_1,N1HOSTILECONDUCT,N
43138,N_1,N1DISCRIMINATION,N
41587,N_1,N1BELIEFS,I
41587,N_1,N1NEGATIVEATTITUDE,I
41587,N_1,N1HOSTILECONDUCT,N
41587,N_1,N1DISCRIMINATION,N
32861,N_1,N1BELIEFS,N
32861,N_1,N1NEGATIVEATTITUDE,N
32861,N_1,N1HOSTILECONDUCT,N
32861,N_1,N1DISCRIMINATION,N
3405,N_1,N1BELIEFS,A
3405,N_1,N1NEGATIVEATTITUDE,A
3405,N_1,N1HOSTILECONDUCT,A
3405,N_1,N1DISCRIMINATION,N
43887,N_1,N1BELIEFS,I
43887,N_1,N1NEGATIVEATTITUDE,I
43887,N_1,N1HOSTILECONDUCT,N
43887,N_1,N1DISCRIMINATION,N
43128,N_1,N1BELIEFS,N
43128,N_1,N1NEGATIVEATTITUDE,N
43128,N_1,N1HOSTILECONDUCT,N
43128,N_1,N1DISCRIMINATION,N
10179,N_1,N1BELIEFS,N
10179,N_1,N1NEGATIVEATTITUDE,N
10179,N_1,N1HOSTILECONDUCT,N
10179,N_1,N1DISCRIMINATION,N
43727,N_1,N1BELIEFS,A
43727,N_1,N1NEGATIVEATTITUDE,N
43727,N_1,N1HOSTILECONDUCT,I
43727,N_1,N1DISCRIMINATION,N
37390,N_1,N1BELIEFS,A
37390,N_1,N1NEGATIVEATTITUDE,A
37390,N_1,N1HOSTILECONDUCT,N
37390,N_1,N1DISCRIMINATION,N
25919,N_1,N1BELIEFS,N
25919,N_1,N1NEGATIVEATTITUDE,N
25919,N_1,N1HOSTILECONDUCT,N
25919,N_1,N1DISCRIMINATION,N
49632,N_1,N1BELIEFS,E
49632,N_1,N1NEGATIVEATTITUDE,E
49632,N_1,N1HOSTILECONDUCT,N
49632,N_1,N1DISCRIMINATION,N
42312,N_1,N1BELIEFS,N
42312,N_1,N1NEGATIVEATTITUDE,N
42312,N_1,N1HOSTILECONDUCT,N
42312,N_1,N1DISCRIMINATION,N
25281,N_1,N1BELIEFS,N
25281,N_1,N1NEGATIVEATTITUDE,N
25281,N_1,N1HOSTILECONDUCT,N
25281,N_1,N1DISCRIMINATION,N
13432,N_1,N1BELIEFS,N
13432,N_1,N1NEGATIVEATTITUDE,N
13432,N_1,N1HOSTILECONDUCT,N
13432,N_1,N1DISCRIMINATION,N
20576,N_1,N1BELIEFS,N
20576,N_1,N1NEGATIVEATTITUDE,N
20576,N_1,N1HOSTILECONDUCT,N
20576,N_1,N1DISCRIMINATION,N
41849,N_1,N1BELIEFS,N
41849,N_1,N1NEGATIVEATTITUDE,N
41849,N_1,N1HOSTILECONDUCT,N
41849,N_1,N1DISCRIMINATION,N
12878,N_1,N1BELIEFS,A
12878,N_1,N1NEGATIVEATTITUDE,A
12878,N_1,N1HOSTILECONDUCT,N
12878,N_1,N1DISCRIMINATION,N
47305,N_1,N1BELIEFS,N
47305,N_1,N1NEGATIVEATTITUDE,N
47305,N_1,N1HOSTILECONDUCT,N
47305,N_1,N1DISCRIMINATION,N
47768,N_1,N1BELIEFS,N
47768,N_1,N1NEGATIVEATTITUDE,N
47768,N_1,N1HOSTILECONDUCT,N
47768,N_1,N1DISCRIMINATION,N
25204,N_1,N1BELIEFS,N
25204,N_1,N1NEGATIVEATTITUDE,N
25204,N_1,N1HOSTILECONDUCT,N
25204,N_1,N1DISCRIMINATION,N
45023,N_1,N1BELIEFS,I
45023,N_1,N1NEGATIVEATTITUDE,I
45023,N_1,N1HOSTILECONDUCT,N
45023,N_1,N1DISCRIMINATION,N
43721,N_1,N1BELIEFS,N
43721,N_1,N1NEGATIVEATTITUDE,N
43721,N_1,N1HOSTILECONDUCT,N
43721,N_1,N1DISCRIMINATION,N
21029,N_1,N1BELIEFS,A
21029,N_1,N1NEGATIVEATTITUDE,A
21029,N_1,N1HOSTILECONDUCT,A
21029,N_1,N1DISCRIMINATION,A
30344,N_1,N1BELIEFS,I
30344,N_1,N1NEGATIVEATTITUDE,I
30344,N_1,N1HOSTILECONDUCT,I
30344,N_1,N1DISCRIMINATION,N
8025,N_1,N1BELIEFS,N
8025,N_1,N1NEGATIVEATTITUDE,N
8025,N_1,N1HOSTILECONDUCT,N
8025,N_1,N1DISCRIMINATION,N
15273,N_1,N1BELIEFS,N
15273,N_1,N1NEGATIVEATTITUDE,N
15273,N_1,N1HOSTILECONDUCT,N
15273,N_1,N1DISCRIMINATION,N
26144,N_1,N1BELIEFS,N
26144,N_1,N1NEGATIVEATTITUDE,N
26144,N_1,N1HOSTILECONDUCT,N
26144,N_1,N1DISCRIMINATION,N
15399,N_1,N1BELIEFS,N
15399,N_1,N1NEGATIVEATTITUDE,N
15399,N_1,N1HOSTILECONDUCT,N
15399,N_1,N1DISCRIMINATION,N
10710,N_1,N1BELIEFS,N
10710,N_1,N1NEGATIVEATTITUDE,N
10710,N_1,N1HOSTILECONDUCT,N
10710,N_1,N1DISCRIMINATION,N
1324,N_1,N1BELIEFS,N
1324,N_1,N1NEGATIVEATTITUDE,N
1324,N_1,N1HOSTILECONDUCT,N
1324,N_1,N1DISCRIMINATION,N
1453,N_1,N1BELIEFS,I
1453,N_1,N1NEGATIVEATTITUDE,I
1453,N_1,N1HOSTILECONDUCT,N
1453,N_1,N1DISCRIMINATION,N
40905,N_1,N1BELIEFS,N
40905,N_1,N1NEGATIVEATTITUDE,N
40905,N_1,N1HOSTILECONDUCT,N
40905,N_1,N1DISCRIMINATION,N
11514,N_1,N1BELIEFS,N
11514,N_1,N1NEGATIVEATTITUDE,N
11514,N_1,N1HOSTILECONDUCT,N
11514,N_1,N1DISCRIMINATION,N
44883,N_1,N1BELIEFS,N
44883,N_1,N1NEGATIVEATTITUDE,N
44883,N_1,N1HOSTILECONDUCT,N
44883,N_1,N1DISCRIMINATION,N
11900,N_1,N1BELIEFS,N
11900,N_1,N1NEGATIVEATTITUDE,N
11900,N_1,N1HOSTILECONDUCT,N
11900,N_1,N1DISCRIMINATION,N
7813,N_1,N1BELIEFS,N
7813,N_1,N1NEGATIVEATTITUDE,N
7813,N_1,N1HOSTILECONDUCT,N
7813,N_1,N1DISCRIMINATION,N
11419,N_1,N1BELIEFS,N
11419,N_1,N1NEGATIVEATTITUDE,N
11419,N_1,N1HOSTILECONDUCT,N
11419,N_1,N1DISCRIMINATION,N
42450,N_1,N1BELIEFS,E
42450,N_1,N1NEGATIVEATTITUDE,E
42450,N_1,N1HOSTILECONDUCT,E
42450,N_1,N1DISCRIMINATION,N
27507,N_1,N1BELIEFS,N
27507,N_1,N1NEGATIVEATTITUDE,N
27507,N_1,N1HOSTILECONDUCT,N
27507,N_1,N1DISCRIMINATION,N
17090,N_1,N1BELIEFS,N
17090,N_1,N1NEGATIVEATTITUDE,N
17090,N_1,N1HOSTILECONDUCT,N
17090,N_1,N1DISCRIMINATION,N
30156,N_1,N1BELIEFS,N
30156,N_1,N1NEGATIVEATTITUDE,N
30156,N_1,N1HOSTILECONDUCT,N
30156,N_1,N1DISCRIMINATION,N
12093,N_1,N1BELIEFS,N
12093,N_1,N1NEGATIVEATTITUDE,N
12093,N_1,N1HOSTILECONDUCT,N
12093,N_1,N1DISCRIMINATION,N
15810,N_1,N1BELIEFS,N
15810,N_1,N1NEGATIVEATTITUDE,N
15810,N_1,N1HOSTILECONDUCT,N
15810,N_1,N1DISCRIMINATION,N
20803,N_1,N1BELIEFS,N
20803,N_1,N1NEGATIVEATTITUDE,N
20803,N_1,N1HOSTILECONDUCT,N
20803,N_1,N1DISCRIMINATION,N
30599,N_1,N1BELIEFS,N
30599,N_1,N1NEGATIVEATTITUDE,N
30599,N_1,N1HOSTILECONDUCT,N
30599,N_1,N1DISCRIMINATION,N
23306,N_1,N1BELIEFS,I
23306,N_1,N1NEGATIVEATTITUDE,I
23306,N_1,N1HOSTILECONDUCT,N
23306,N_1,N1DISCRIMINATION,N
25203,N_1,N1BELIEFS,E
25203,N_1,N1NEGATIVEATTITUDE,E
25203,N_1,N1HOSTILECONDUCT,N
25203,N_1,N1DISCRIMINATION,N
21931,N_1,N1BELIEFS,N
21931,N_1,N1NEGATIVEATTITUDE,N
21931,N_1,N1HOSTILECONDUCT,N
21931,N_1,N1DISCRIMINATION,N
36501,N_1,N1BELIEFS,N
36501,N_1,N1NEGATIVEATTITUDE,N
36501,N_1,N1HOSTILECONDUCT,N
36501,N_1,N1DISCRIMINATION,N
20062,N_1,N1BELIEFS,N
20062,N_1,N1NEGATIVEATTITUDE,N
20062,N_1,N1HOSTILECONDUCT,N
20062,N_1,N1DISCRIMINATION,N
49166,N_1,N1BELIEFS,A
49166,N_1,N1NEGATIVEATTITUDE,A
49166,N_1,N1HOSTILECONDUCT,A
49166,N_1,N1DISCRIMINATION,A
7291,N_1,N1BELIEFS,N
7291,N_1,N1NEGATIVEATTITUDE,N
7291,N_1,N1HOSTILECONDUCT,N
7291,N_1,N1DISCRIMINATION,N
17775,N_1,N1BELIEFS,N
17775,N_1,N1NEGATIVEATTITUDE,N
17775,N_1,N1HOSTILECONDUCT,N
17775,N_1,N1DISCRIMINATION,N
20243,N_1,N1BELIEFS,N
20243,N_1,N1NEGATIVEATTITUDE,N
20243,N_1,N1HOSTILECONDUCT,N
20243,N_1,N1DISCRIMINATION,N
